"id","original_title","popularity","video","adult","imdb_id","backdrop_path","belongs_to_collection","budget","homepage","original_language","overview","poster_path","release_date","revenue","runtime","status","tagline","title","vote_average","vote_count"
559957,上海堡垒,63.859,false,false,tt6628322,/26U4h1sYcZy9FOsmxkLmrQu6lBq.jpg,,30000000,null,zh,"Set in the future, the city of Shanghai battle to defend itself against an ongoing attack by an alien force that has attacked and laid siege to numerous cities around the globe in it`s quest to harvest a hidden energy only found on earth.",/cODqUZ3XzDz4lkhxw0OnaUSfz8R.jpg,"2019-08-09",0,107,Released,null,Shanghai Fortress,,
552095,PAW Patrol: Mighty Pups,53.809,false,false,tt6889128,/3d20u9US1OcJaRcCsGonWJK4drZ.jpg,,0,null,en,"When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor`s golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day.",/h09VT8gNfRBlr7S8l1lm27m4rus.jpg,"2018-10-04",0,44,Released,null,PAW Patrol: Mighty Pups,,
564251,映画 賭ケグルイ,52.966,false,false,tt9552162,/zR7PO9bkCEH2NG7gmudLcJVPKA8.jpg,,0,http://kakegurui.jp/,ja,"Hyakkaou Private Academy. An institution for the privileged with a very peculiar curriculum. You see, when you`re the sons and daughters of the wealthiest of the wealthy, it`s not athletic prowess or book smarts that keep you ahead. It`s reading your opponent, the art of the deal. What better way to hone those skills than with a rigorous curriculum of gambling? At Hyakkaou Private Academy, the winners live like kings, and the losers are put through the wringer. But when Yumeko Jabami enrolls, she`s gonna teach these kids what a high roller really looks like!",/sKrCqhBXs6I9RPMjmaOMR67ahTe.jpg,"2019-05-03",0,119,Released,"Even stronger than a joker, the high school girl",Kakegurui: The Movie,,
553835,劇場版 ダンジョンに出会いを求めるのは間違っているだろうか -オリオンの矢-,89.613,false,false,tt9526152,/zlpKUEE4A5LjaTmEz37pw2VZQug.jpg,,0,http://www.danmachi.com/movie/,ja,"In the city of Orario, beneath an impossibly tall tower, lies the dungeon. Only adventurers who form partnerships with the gods themselves have any hope of defeating the monsters that lie within. But the dungeon is not the only place where monsters exist. Far from Orario, in the ruins of an ancient city, a new threat arises. To counter this threat, the goddess Artemis has come to Orario in search of a champion—but it’s not Ais Wallenstein (the legendary Sword Princess) nor Ottar (the strongest warrior to ever enter the dungeon) that she chooses. Rather it is Bell Cranel, a newbie adventurer partnered with a low-tier goddess.",/vh1Ye1jWmR7pFJpTIHbSR521zO5.jpg,"2019-02-15",0,82,Released,null,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,,
546554,Knives Out,66.857,false,false,tt8946378,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,,40000000,https://www.lionsgate.com/movies/knives-out,en,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan`s dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan`s untimely death.",/pThyQovXQrw2m0s9x82twj48Jq4.jpg,"2019-11-27",309232797,131,Released,"Hell, any of them could have done it.",Knives Out,,
557950,Mainstream,89.238,false,false,tt9224288,/rRDKHXSEp6G252FEl0KzGuc2DrO.jpg,,5000000,https://www.ifcfilms.com/films/mainstream,en,A young woman thinks she’s found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  – until the dark side of viral celebrity threatens to ruin them both.,/sVYgFC6z0RZJrgUpve4XlyrVrgr.jpg,"2021-05-07",0,95,Released,Like him. Or not.,Mainstream,,
568160,天気の子,136.039,false,false,tt9426210,/wRDyTXw5j0RN9M03xZlHYkoNLCI.jpg,,0,https://gkidstickets.com/us/weathering-with-you/,ja,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,"2019-06-19",186965409,112,Released,A story about the secret of this world that only I and she know.,Weathering with You,,
569094,Spider-Man: Across the Spider-Verse (Part One),134.287,false,false,tt9362722,/brEz4q9qCC9sKOsW2q40k0BLLci.jpg,,0,null,en,"Miles Morales returns for the next chapter of the Spider-Verse saga, an epic adventure that will transport Brooklyn’s full-time, friendly neighborhood Spider-Man across the Multiverse to join forces with Gwen Stacy and a new team of Spider-People to face off with a villain more powerful than anything they have ever encountered.",/l2hjrByNNohRZhNvQrw6TFzAF5i.jpg,"2022-10-07",0,0,In Production,null,Spider-Man: Across the Spider-Verse (Part One),,
559907,The Green Knight,80.012,false,false,tt9243804,/al0aXl47cWkf4jnKuPiEZtjWT8j.jpg,,15000000,http://thegreenknight.movie,en,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur`s reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,"2021-07-29",18192220,130,Released,When honor was everything.,The Green Knight,,
560050,Over the Moon,81.434,false,false,tt7488208,/htBUhLSS7FfHtydgYxUWjL3J1Q1.jpg,,0,https://www.netflix.com/title/80214236,en,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.",/lQfdytwN7eh0tXWjIiMceFdBBvD.jpg,"2020-10-16",0,100,Released,Believing is Everything,Over the Moon,,
567604,Once Upon a Deadpool,63.29,false,false,null,/5ZSwZPKgcTJJwhxjbOHeoBTVaKh.jpg,,0,https://www.foxmovies.com/movies/once-upon-a-deadpool,en,"A kidnapped Fred Savage is forced to endure Deadpool`s PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that`s full of magic, wonder & zero F`s.",/5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg,"2018-12-11",0,117,Released,Yule believe in miracles,Once Upon a Deadpool,,
568620,Snake Eyes: G.I. Joe Origins,520.339,false,false,tt8404256,/2OFg5p9yarI5zZsUWKCRgBgPctj.jpg,,88000000,https://www.snakeeyesmovie.com,en,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes` honor and allegiance will be tested – even if that means losing the trust of those closest to him.",/uIXF0sQGXOxQhbaEaKOi2VYlIL0.jpg,"2021-07-22",36964325,121,Released,Every warrior has a beginning.,Snake Eyes: G.I. Joe Origins,,
565028,Candyman,101.885,false,false,tt9347730,/xENKhotB6aYBlnDH2lE0m2y22v1.jpg,,25000000,https://www.candymanmovie.com/,en,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green, and after a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",/dqoshZPLNsXlC1qtz5n34raUyrE.jpg,"2021-08-25",77389310,91,Released,Dare to say his name.,Candyman,,
571891,劇場版 ポケットモンスター ミュウツーの逆襲 EVOLUTION,178.467,false,false,tt8856470,/olQLBp49qFpbWSt0z5OdNpFHP3g.jpg,,0,https://www.pokemon.co.jp/tv_movie/movie/2019,ja,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.",/xlO50h3EX1w99KGztTzsjQBwPfs.jpg,"2019-07-12",26654184,98,Released,The legend returns...,Pokémon: Mewtwo Strikes Back - Evolution,,
567690,Dear Evan Hansen,106.797,false,false,tt9357050,/anl65DJYFyp2m0lXaFvlCrSOT8E.jpg,,28000000,https://www.dehmovie.com,en,"Evan Hansen, a high schooler with social anxiety, unintentionally gets caught up in a lie after the family of a classmate who committed suicide mistakes one of Hansen’s letters for their son’s suicide note.",/83pobg0tx4r4JeLenCAemanpnS2.jpg,"2021-09-24",15732069,137,Released,An honest and original story for the outsider in all of us.,Dear Evan Hansen,,
570503,유열의 음악앨범,62.432,false,false,tt10763618,/v648cPRS5xPCiaSqgTlMiVzDm6o.jpg,,0,null,ko,"In 1994, on the first day that Yoo Yeul went on air as the new DJ of the popular radio show ‘Music Album,` a college girl Mi-su meets Hyun-woo who happens to drop by the bakery she works at. Like the music streaming from the radio, their frequencies slowly come in sync; even when they`re apart, the show brings them together through ebbs and flows of events arising from both pure coincidence and inevitability, until the bitter reality sets in and drives them apart...",/9xuCJOMstWXjk0PuD6JflERt8Tc.jpg,"2019-08-28",0,122,Released,null,Tune in for Love,,
568012,ワンピーススタンピード,64.575,true,false,tt9430698,/iGnCzXEx0cFlUbpyAMeHwHWhPhx.jpg,,0,https://one-piece.com/comicsanime/movie/detail/14.html,ja,"One Piece: Stampede is a stand-alone film that celebrates the anime`s 20th Anniversary and takes place outside the canon of the ""One Piece"" TV series. Monkey D. Luffy and his Straw Hat pirate crew are invited to a massive Pirate Festival that brings many of the most iconic characters from throughout the franchise to participate in competition with the Straw Hats to find Roger`s treasure. It also pits the Straw Hats against a new enemy named Bullet, a former member of Roger`s crew.",/4E2lyUGLEr3yH4q6kJxPkQUhX7n.jpg,"2019-08-09",81562741,101,Released,null,One Piece: Stampede,,
573164,Un rescate de huevitos,292.991,false,false,tt8049994,/uHmvk8FnoxpgujDU0RIXLkv2fNt.jpg,,0,null,es,A rooster and his fowl partner embark on a dangerous trip to the Congo to recover their stolen eggs from a group of Russian goons.,/wrlQnKHLCBheXMNWotyr5cVDqNM.jpg,"2021-08-12",0,88,Released,null,An Egg Rescue,,
573699,白蛇：缘起,98.595,false,false,tt9288776,/jIAyjJMrEIDjojxQDdZemDwqr82.jpg,,11936735,https://gkids.com/films/white-snake/,zh,"One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance.",/30SLnoKmYNyRPkKCYowsrGLRnJA.jpg,"2019-01-11",61631776,99,Released,The legend begins,White Snake,,
574060,Gunpowder Milkshake,348.647,false,false,tt8368408,/mR4PeGrxdEoAc1i5kN7Q2lOFAA5.jpg,,30000000,null,en,"In her turbulent life as a professional assassin, Sam has no choice but to go rogue to save the life of an innocent 8-year-old girl in the middle of the gang war she has unleashed.",/56ofGPMOZCwlTjTao5fB7vnGOoj.jpg,"2021-07-14",344931,114,Released,Revenge is best served ice cold.,Gunpowder Milkshake,,
575249,Dragon Ball Z: The Real 4-D at 超天下一武道会,85.198,false,false,tt14968258,/n6rv1hySg2Ie0UyJENwnnJWb3no.jpg,,0,null,ja,"Dragon Ball Z: The Real 4-D at Super Tenkaichi Budoka is a cinematic attraction at Universal Studios Japan and the successor to Dragon Ball Z: The Real 4-D. Like its predecessor, it is a new installment in the Dragon Ball series, this time primarily featuring the face off between Super Saiyan Blue Goku and Broly God.",/bsML7r1iijCiGjowbcUfsgtrUWH.jpg,"2017-06-30",0,0,Released,Exclusively at Universal Studios Japan,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,,
572802,Aquaman and The Lost Kingdom,66.7,false,false,tt9663764,/n3szjJi8IGF8jHCb0TnDZ6yzLxG.jpg,,0,null,en,"When an ancient power is unleashed, Aquaman must forge an uneasy alliance with an unlikely ally to protect Atlantis, and the world, from irreversible devastation.",/xTgnUrym4IkriXTesP8UvbbDBOz.jpg,"2022-12-14",0,0,Post Production,null,Aquaman and The Lost Kingdom,,
588921,Ainbo: Spirit of the Amazon,301.589,false,false,tt6570098,/3GgkzCDq6KYpcmJmcOKh27hYRyj.jpg,,0,http://www.cinemamanagementgroup.com/film/ainbo/,en,"An epic journey of a young hero and her Spirit Guides, `Dillo` a cute and humorous armadillo and ""Vaca"" a goofy oversized tapir, who embark on a quest to save their home in the spectacular Amazon Rainforest.",/l8HyObVj8fPrzacAPtGWWLDhcfh.jpg,"2021-02-09",7877742,84,Released,null,Ainbo: Spirit of the Amazon,,
575088,Яга. Кошмар тёмного леса,78.995,false,false,tt8006374,/rc8WAwoTTZ5HDUDBiKhIohbl57A.jpg,,0,null,ru,"The young family who moved to a new apartment on the outskirts of the city. The nanny hired by them for the newborn daughter quickly gained confidence. However, the older boy, Egor, talks about the frightening behavior of a woman, but his parents do not believe him. The surveillance cameras installed by the father for comfort only confirm everything is in order. Then one day, Egor, returning home, finds no trace of either the nanny or the little sister, and the parents are in a strange trance and do not even remember that they had a daughter. Then Egor, together with his friends, goes in search, during which it turns out that the nanny is an ancient Slavic demon, popularly known as Baba Yaga.",/8m5HTXzwewlfXhtZtLlLts53YTW.jpg,"2020-02-27",0,96,Released,null,Baba Yaga: Terror of the Dark Forest,,
576393,一吻定情,97.995,false,false,tt9657764,/yY7kr7Rgvo8W0Kr3U0bMV8Zq1qM.jpg,,0,null,zh,"After an earthquake destroys Xiang Qin`s house, she and her father move in with the family of her father`s college buddy. To her surprise, her new kind and amicable aunt and uncle are the parents of her cold and distant schoolmate, Jiang Zhi Shu, a genius with an IQ of 200 whom not too long ago rejected her when she confessed her feelings for him. Will the close proximity give her a second chance to win Zhi Shu`s heart? Or will her love for him end under his cold words?",/nMNVfz2bmcgj9Du0wywVHjbRIsz.jpg,"2019-02-14",0,123,Released,null,Fall in Love at First Kiss,,
578908,Bad Trip,104.898,false,false,tt9684220,/a9zFUuxzChmAlIybVge9IZt1hH0.jpg,,0,https://www.netflix.com/title/81287254,en,Two pals embark on a road trip full of funny pranks that pull real people into mayhem.,/A1Gy5HX3DKGaNW1Ay30NTIVJqJ6.jpg,"2020-09-26",0,87,Released,Friendships run deep.,Bad Trip,,
580532,Crisis,103.418,false,false,tt9731682,/gFDOQMQwo5UWegXE5kNEchn1eKx.jpg,,0,null,en,"Three stories about the world of opioids collide: a drug trafficker arranges a multi-cartel Fentanyl smuggling operation between Canada and the U.S., an architect recovering from an OxyContin addiction tracks down the truth behind her son`s involvement with narcotics, and a university professor battles unexpected revelations about his research employer, a drug company with deep government influence bringing a new ""non-addictive"" painkiller to market.",/15e2VcMTtk3pqgGlHWxisvygFAw.jpg,"2021-02-26",0,118,Released,Addiction is an industry.,Crisis,,
